timestamp,household_id,hour,day_of_week,is_weekend,day_type,temperature,price,irradiance,occupancy,demand,solar
2026-01-02 16:00:00,H000,16,4,0,rainy,3.7818229051748724,0.30326685179090207,2.4492935982947065e-17,0,2.264494219620555,1.0550785434632618e-16
2026-01-02 17:00:00,H000,17,4,0,rainy,3.2882403448557582,0.2967667656662121,0.0,1,4.5577065766330485,0.0
2026-01-02 18:00:00,H000,18,4,0,rainy,2.3520580254401224,0.302038793246804,0.0,1,5.549050092427187,0.0
2026-01-02 19:00:00,H000,19,4,0,rainy,1.6452319477939663,0.3006493757687459,0.0,1,5.793944760217261,0.0
2026-01-02 20:00:00,H000,20,4,0,rainy,1.223567363495667,0.2980451989571825,0.0,1,5.550515836460877,0.0
2026-01-02 21:00:00,H000,21,4,0,rainy,1.2910934096108218,0.16190175706695403,0.0,1,4.743752607229725,0.0
2026-01-02 22:00:00,H000,22,4,0,rainy,-0.3908593329505615,0.16055936294430828,0.0,1,4.106827461116765,0.0
2026-01-02 23:00:00,H000,23,4,0,rainy,-0.2529329575262991,0.16255730000438867,0.0,1,3.5571842334728943,0.0
2026-01-03 00:00:00,H000,0,5,1,cloudy,3.5421651681396003,0.1196557906755993,0.0,1,2.863977456889579,0.0
2026-01-03 01:00:00,H000,1,5,1,cloudy,4.009169673829148,0.12259726558251036,0.0,1,2.771362318819081,0.0
2026-01-03 02:00:00,H000,2,5,1,cloudy,3.7255421922597693,0.11899649629247715,0.0,1,2.7767137176969285,0.0
2026-01-03 03:00:00,H000,3,5,1,cloudy,4.305775733671328,0.11804001230227885,0.0,1,2.8123585640692705,0.0
2026-01-03 04:00:00,H000,4,5,1,cloudy,5.450481886728502,0.12121494513288286,0.0,1,2.834505145921997,0.0
2026-01-03 05:00:00,H000,5,5,1,cloudy,5.092918816433819,0.12275358584116432,0.0,1,3.3520892886295846,0.0
2026-01-03 06:00:00,H000,6,5,1,cloudy,6.698416698722726,0.18309739578165343,0.0,1,4.007831528941865,0.0
2026-01-03 07:00:00,H000,7,5,1,cloudy,6.196544686717336,0.17854729778140124,0.0,1,4.449824050229261,0.0
2026-01-03 08:00:00,H000,8,5,1,cloudy,7.582767409349685,0.17787699160314366,0.0,1,4.041409681199375,0.0
2026-01-03 09:00:00,H000,9,5,1,cloudy,7.808426180662126,0.18232390216028801,0.15307337294603593,1,3.119955026192403,0.6586225962421145
2026-01-03 10:00:00,H000,10,5,1,cloudy,7.759829423387943,0.1798214239318146,0.28284271247461906,1,2.6681968691959534,1.2367598489486846
2026-01-03 11:00:00,H000,11,5,1,cloudy,7.293485987082139,0.17692683707599713,0.36955181300451473,1,2.5574534988482887,1.6866104502696815
2026-01-03 12:00:00,H000,12,5,1,cloudy,8.267847844150513,0.17625665045410543,0.4,1,2.400816825181124,1.752560270779811
2026-01-03 13:00:00,H000,13,5,1,cloudy,8.75558958028235,0.1757095758661181,0.36955181300451473,1,2.282538383995579,1.6288598847137237
2026-01-03 14:00:00,H000,14,5,1,cloudy,7.905895218852273,0.18039222173185826,0.28284271247461906,1,2.5028675432575,1.3139334228133213
2026-01-03 15:00:00,H000,15,5,1,cloudy,8.107662338938091,0.17569241354646167,0.15307337294603596,1,2.7226581773279426,0.6946559285665919
2026-01-03 16:00:00,H000,16,5,1,cloudy,7.551643190240187,0.30003069918305875,4.898587196589413e-17,1,3.287069545669318,2.236423659990546e-16
2026-01-03 17:00:00,H000,17,5,1,cloudy,6.357903081189154,0.3013863104227898,0.0,1,4.327961592964466,0.0
2026-01-03 18:00:00,H000,18,5,1,cloudy,6.121487748290977,0.2981993493685236,0.0,1,6.211169042724454,0.0
2026-01-03 19:00:00,H000,19,5,1,cloudy,5.492124628231339,0.2988440592094147,0.0,1,6.357213534712502,0.0
2026-01-03 20:00:00,H000,20,5,1,cloudy,4.9549008182195475,0.30198639202356314,0.0,1,5.173510797466468,0.0
2026-01-03 21:00:00,H000,21,5,1,cloudy,4.92406437186322,0.15628655350351944,0.0,1,5.726165393723487,0.0
2026-01-03 22:00:00,H000,22,5,1,cloudy,4.725541126773383,0.1541437366014325,0.0,1,3.6434439928465494,0.0
2026-01-03 23:00:00,H000,23,5,1,cloudy,3.812137961624336,0.16176495161945373,0.0,1,3.1493176729693255,0.0
2026-01-04 00:00:00,H000,0,6,1,cloudy,-0.8875305180583832,0.11813190144053821,0.0,1,3.2638553634237994,0.0
2026-01-04 01:00:00,H000,1,6,1,cloudy,-0.9114480075190161,0.11852099719602349,0.0,1,3.251565401634336,0.0
2026-01-04 02:00:00,H000,2,6,1,cloudy,-0.6657402798673038,0.12254880629106307,0.0,1,3.233151492680261,0.0
2026-01-04 03:00:00,H000,3,6,1,cloudy,0.19097911666849357,0.11792127121421803,0.0,1,3.0962055130585795,0.0
2026-01-04 04:00:00,H000,4,6,1,cloudy,1.1002488650051219,0.12092189856262982,0.0,1,3.2528893623470663,0.0
2026-01-04 05:00:00,H000,5,6,1,cloudy,1.9435387154900612,0.12188888652577083,0.0,1,3.679193152061761,0.0
2026-01-04 06:00:00,H000,6,6,1,cloudy,2.3838673798525645,0.1783194568794091,0.0,1,4.387332991734553,0.0
2026-01-04 07:00:00,H000,7,6,1,cloudy,3.7896397679569778,0.18183111079630038,0.0,1,4.649286269863652,0.0
2026-01-04 08:00:00,H000,8,6,1,cloudy,4.428492385693981,0.18035198214992634,0.0,1,4.2319293158397215,0.0
2026-01-04 09:00:00,H000,9,6,1,cloudy,5.56455676411592,0.1782252858334925,0.15307337294603593,1,3.3873233720454374,0.720561011478786
2026-01-04 10:00:00,H000,10,6,1,cloudy,5.918191833393425,0.17939342204269831,0.28284271247461906,1,2.824026407498238,1.2257355173479803
2026-01-04 11:00:00,H000,11,6,1,cloudy,6.04883873770204,0.18329633055596156,0.36955181300451473,1,2.5918378468404706,1.6585478090142944
2026-01-04 12:00:00,H000,12,6,1,cloudy,6.484584749333674,0.18244052890800191,0.4,1,2.562010549426043,1.7808120317561182
2026-01-04 13:00:00,H000,13,6,1,cloudy,6.505786740816505,0.18006301152489826,0.36955181300451473,1,2.594592840709154,1.6341647478492913
2026-01-04 14:00:00,H000,14,6,1,cloudy,5.958648510430903,0.17906919973021962,0.28284271247461906,1,2.6548757355403776,1.2272394537467106
2026-01-04 15:00:00,H000,15,6,1,cloudy,5.278507201125925,0.17960957083689694,0.15307337294603596,1,2.9618227568511157,0.7056185894806523
2026-01-04 16:00:00,H000,16,6,1,cloudy,4.463861653381041,0.3017854710763107,4.898587196589413e-17,1,3.7355004080512795,2.28999677213567e-16
2026-01-04 17:00:00,H000,17,6,1,cloudy,3.3199854814499585,0.3062771618270564,0.0,1,4.633656714040748,0.0
2026-01-04 18:00:00,H000,18,6,1,cloudy,2.3307606686792766,0.2963574341616368,0.0,1,6.756422082228933,0.0
2026-01-04 19:00:00,H000,19,6,1,cloudy,2.0471133418883953,0.3023749880818888,0.0,1,5.864824672434062,0.0
2026-01-04 20:00:00,H000,20,6,1,cloudy,1.0176048474907926,0.3018850365277928,0.0,1,6.258369507174335,0.0
2026-01-04 21:00:00,H000,21,6,1,cloudy,0.08020043902490542,0.15730823688554252,0.0,1,6.304991244662925,0.0
2026-01-04 22:00:00,H000,22,6,1,cloudy,-0.4661894853259221,0.15796851486546368,0.0,1,4.201929229441387,0.0
2026-01-04 23:00:00,H000,23,6,1,cloudy,-0.5564754123865082,0.15955882785549358,0.0,1,3.6198539342634133,0.0
2026-01-05 00:00:00,H000,0,0,0,sunny,6.053340372161878,0.11903584247504101,0.0,1,2.577048741909227,0.0
2026-01-05 01:00:00,H000,1,0,0,sunny,6.493393638060425,0.11830882634158807,0.0,1,2.5033034495021016,0.0
2026-01-05 02:00:00,H000,2,0,0,sunny,6.3237522517846045,0.12073106163447574,0.0,1,2.533192996778999,0.0
2026-01-05 03:00:00,H000,3,0,0,sunny,6.963500721477146,0.1184791704738866,0.0,1,2.4551504134913227,0.0
2026-01-05 04:00:00,H000,4,0,0,sunny,7.165200156637737,0.1206961498120729,0.0,1,2.7930343389352195,0.0
2026-01-05 05:00:00,H000,5,0,0,sunny,7.357111914630847,0.11577760867687033,0.0,1,3.217895320150685,0.0
2026-01-05 06:00:00,H000,6,0,0,sunny,8.096500499071105,0.17935965854486446,0.0,1,3.93694941479439,0.0
2026-01-05 07:00:00,H000,7,0,0,sunny,8.925802583493029,0.18442606865084865,0.0,1,4.175144883396239,0.0
2026-01-05 08:00:00,H000,8,0,0,sunny,9.574853769531044,0.17952018441010972,0.0,1,3.698241802058794,0.0
2026-01-05 09:00:00,H000,9,0,0,sunny,9.728351918378335,0.17699241190608656,0.3826834323650898,0,1.7004141318313795,1.710675826952323
2026-01-05 10:00:00,H000,10,0,0,sunny,10.048095219641423,0.17913402408323958,0.7071067811865476,0,1.5751000131304738,3.031903103751088
2026-01-05 11:00:00,H000,11,0,0,sunny,10.35136889721736,0.17751830716934303,0.9238795325112867,0,1.6661351880662605,4.199764187461462
2026-01-05 12:00:00,H000,12,0,0,sunny,10.478881953966393,0.18459821673900773,1.0,0,1.5757698466315835,4.364362873755032
2026-01-05 13:00:00,H000,13,0,0,sunny,10.221925284578877,0.18120513516629683,0.9238795325112867,0,1.6478856948860274,4.131127528705577
2026-01-05 14:00:00,H000,14,0,0,sunny,10.260692357952474,0.1787963385843425,0.7071067811865476,0,1.6228020660069835,3.1318677816094027
2026-01-05 15:00:00,H000,15,0,0,sunny,9.801284525292267,0.18003777720234537,0.3826834323650899,0,1.708829285605981,1.7759013644656874
2026-01-05 16:00:00,H000,16,0,0,sunny,9.346858712135088,0.2976809706484336,1.2246467991473532e-16,0,1.7583694869022646,5.585545934475619e-16
2026-01-05 17:00:00,H000,17,0,0,sunny,8.83988336609131,0.30149399487373635,0.0,1,4.021440338224164,0.0
2026-01-05 18:00:00,H000,18,0,0,sunny,8.747376847785349,0.3028778124782556,0.0,1,4.850087813172825,0.0
2026-01-05 19:00:00,H000,19,0,0,sunny,8.437491954333513,0.29769795731133586,0.0,1,5.1979032109987235,0.0
2026-01-05 20:00:00,H000,20,0,0,sunny,7.568207839339437,0.30055002601721503,0.0,1,4.892461708820132,0.0
2026-01-05 21:00:00,H000,21,0,0,sunny,7.546951630109832,0.15757510514393455,0.0,1,4.158307693978595,0.0
2026-01-05 22:00:00,H000,22,0,0,sunny,6.318501817800301,0.15820182206366792,0.0,1,3.3817825748571164,0.0
2026-01-05 23:00:00,H000,23,0,0,sunny,5.732345484484796,0.15842273493495773,0.0,1,2.963022926197774,0.0
2026-01-06 00:00:00,H000,0,1,0,sunny,4.122090776555423,0.12045118135942862,0.0,1,2.6750746445234106,0.0
2026-01-06 01:00:00,H000,1,1,0,sunny,4.5760780639120116,0.12562851251764764,0.0,1,2.6729085294726613,0.0
2026-01-06 02:00:00,H000,2,1,0,sunny,5.121409150121672,0.11826928903301279,0.0,1,2.6091613080018377,0.0
2026-01-06 03:00:00,H000,3,1,0,sunny,5.143778856440633,0.12147575751451951,0.0,1,2.67253636382831,0.0
2026-01-06 04:00:00,H000,4,1,0,sunny,5.769222041370173,0.12549437629756305,0.0,1,2.7177039863602035,0.0
2026-01-06 05:00:00,H000,5,1,0,sunny,7.394833481481309,0.11859247304368588,0.0,1,3.175896536252603,0.0
2026-01-06 06:00:00,H000,6,1,0,sunny,7.466813073203937,0.18406161712249625,0.0,1,3.909669383489777,0.0
2026-01-06 07:00:00,H000,7,1,0,sunny,8.886143465021691,0.18371344893592037,0.0,1,4.183300758857004,0.0
2026-01-06 08:00:00,H000,8,1,0,sunny,9.317886562747724,0.17820187493113868,0.0,1,3.7949448431673307,0.0
2026-01-06 09:00:00,H000,9,1,0,sunny,10.549776715932714,0.18014094178129422,0.3826834323650898,0,1.5864641052117054,1.8048977008105906
2026-01-06 10:00:00,H000,10,1,0,sunny,10.99020522375277,0.18186854979704248,0.7071067811865476,0,1.6253807076982791,3.0288960849012048
2026-01-06 11:00:00,H000,11,1,0,sunny,11.167669463868757,0.17957286154493612,0.9238795325112867,0,1.5410857331108423,4.351362200961294
2026-01-06 12:00:00,H000,12,1,0,sunny,11.647764978354438,0.18154331650217623,1.0,0,1.4440860121815755,4.298471117621292
2026-01-06 13:00:00,H000,13,1,0,sunny,11.701440056110203,0.17662607372448638,0.9238795325112867,0,1.4958550689744907,4.01182553613008
2026-01-06 14:00:00,H000,14,1,0,sunny,10.664990613975856,0.18383303046569552,0.7071067811865476,0,1.4951365018418894,3.1335543532466787
2026-01-06 15:00:00,H000,15,1,0,sunny,10.647897809611136,0.17775454039033034,0.3826834323650899,0,1.5738298561396005,1.8102824819840053
2026-01-06 16:00:00,H000,16,1,0,sunny,10.26156045304279,0.30034702390287854,1.2246467991473532e-16,0,1.6224200420001076,5.302018177765927e-16
2026-01-06 17:00:00,H000,17,1,0,sunny,9.274294573816627,0.3002025554442303,0.0,1,3.9730408424702324,0.0
2026-01-06 18:00:00,H000,18,1,0,sunny,8.598977809395798,0.3052660225273296,0.0,1,4.8930361768944985,0.0
2026-01-06 19:00:00,H000,19,1,0,sunny,6.966312200721203,0.30291471285286303,0.0,1,6.330089841617353,0.0
2026-01-06 20:00:00,H000,20,1,0,sunny,6.358904788351909,0.304105894672597,0.0,1,5.817685816003977,0.0
2026-01-06 21:00:00,H000,21,1,0,sunny,5.12382621967111,0.16205815437999532,0.0,1,5.1614899139479204,0.0
2026-01-06 22:00:00,H000,22,1,0,sunny,5.153809344720734,0.15472378154073066,0.0,1,3.5912650594328133,0.0
2026-01-06 23:00:00,H000,23,1,0,sunny,4.118573717379132,0.1538823034667197,0.0,1,3.1002681864423938,0.0
2026-01-07 00:00:00,H000,0,2,0,sunny,4.8650960854188,0.12215262676738789,0.0,1,2.6873812787756877,0.0
2026-01-07 01:00:00,H000,1,2,0,sunny,5.517334398344974,0.12022228434125933,0.0,1,2.5829069086695764,0.0
2026-01-07 02:00:00,H000,2,2,0,sunny,5.909113258395249,0.11585969562535532,0.0,1,2.603156057816993,0.0
2026-01-07 03:00:00,H000,3,2,0,sunny,5.472489550404954,0.11983335690331014,0.0,1,2.617111514407763,0.0
2026-01-07 04:00:00,H000,4,2,0,sunny,6.832408117119905,0.11990191575571772,0.0,1,2.714048291019152,0.0
2026-01-07 05:00:00,H000,5,2,0,sunny,6.951349199616761,0.11973263988146163,0.0,1,3.238714416552929,0.0
2026-01-07 06:00:00,H000,6,2,0,sunny,8.097117978972603,0.1820090176464901,0.0,1,3.8906460040519733,0.0
2026-01-07 07:00:00,H000,7,2,0,sunny,9.515315302448448,0.17718036064101791,0.0,1,4.1153120175184,0.0
2026-01-07 08:00:00,H000,8,2,0,sunny,10.105569100608998,0.17682235943433314,0.0,1,3.722768127147778,0.0
2026-01-07 09:00:00,H000,9,2,0,sunny,10.974609646854665,0.1828654269615037,0.3826834323650898,0,1.4965061068917107,1.7357753268685538
2026-01-07 10:00:00,H000,10,2,0,sunny,11.260671249623595,0.1815121395465535,0.7071067811865476,0,1.5244159283929095,3.3037520548177524
2026-01-07 11:00:00,H000,11,2,0,sunny,11.751213090020219,0.17762138150321297,0.9238795325112867,0,1.475593112277395,3.9635825221373415
2026-01-07 12:00:00,H000,12,2,0,sunny,11.998890414509583,0.17689427303274188,1.0,0,1.3943998074897883,4.458828687698119
2026-01-07 13:00:00,H000,13,2,0,sunny,11.744195583927796,0.17640636632223344,0.9238795325112867,0,1.4740826397004105,4.17750737077121
2026-01-07 14:00:00,H000,14,2,0,sunny,12.145806603399175,0.18010579065591517,0.7071067811865476,0,1.4360837514642202,3.347316825902116
2026-01-07 15:00:00,H000,15,2,0,sunny,10.783495723638842,0.18064193973220266,0.3826834323650899,0,1.4454509544325522,1.6554697475223952
2026-01-07 16:00:00,H000,16,2,0,sunny,10.226030760902756,0.29933709120140034,1.2246467991473532e-16,0,1.5698357881442857,5.296481753220677e-16
2026-01-07 17:00:00,H000,17,2,0,sunny,9.589585838632422,0.3022725231301419,0.0,1,4.0061048028246,0.0
2026-01-07 18:00:00,H000,18,2,0,sunny,8.329308484840901,0.29827254527806596,0.0,1,4.9302456389159115,0.0
2026-01-07 19:00:00,H000,19,2,0,sunny,7.489066320483233,0.29309423650579325,0.0,1,6.106670858768338,0.0
2026-01-07 20:00:00,H000,20,2,0,sunny,6.262631163778547,0.3041006228023336,0.0,1,5.079015025872841,0.0
2026-01-07 21:00:00,H000,21,2,0,sunny,6.476994596261886,0.15925289188133088,0.0,1,4.201620962584986,0.0
2026-01-07 22:00:00,H000,22,2,0,sunny,5.593495683640592,0.16093375046363062,0.0,1,3.5769251527783275,0.0
2026-01-07 23:00:00,H000,23,2,0,sunny,5.9902915252527364,0.16335872473430374,0.0,1,2.9033001305688426,0.0
2026-01-08 00:00:00,H000,0,3,0,rainy,2.596726234735607,0.11713337867819872,0.0,1,2.912595155590275,0.0
2026-01-08 01:00:00,H000,1,3,0,rainy,2.226361984175534,0.12061039090760166,0.0,1,3.0023689469038586,0.0
2026-01-08 02:00:00,H000,2,3,0,rainy,2.695985685661662,0.11573323887120697,0.0,1,2.8714484516967946,0.0
2026-01-08 03:00:00,H000,3,3,0,rainy,3.0702904372986217,0.11675535598915682,0.0,1,2.999267943870398,0.0
2026-01-08 04:00:00,H000,4,3,0,rainy,4.215288654435697,0.12264491927084835,0.0,1,3.0612634238108885,0.0
2026-01-08 05:00:00,H000,5,3,0,rainy,4.224832600934459,0.12443983241667007,0.0,1,3.453191014498849,0.0
2026-01-08 06:00:00,H000,6,3,0,rainy,4.806401307942303,0.1774161473960152,0.0,1,4.215891385144135,0.0
2026-01-08 07:00:00,H000,7,3,0,rainy,5.796094461147488,0.18161673013105398,0.0,1,4.49167033230796,0.0
2026-01-08 08:00:00,H000,8,3,0,rainy,5.5460616210841716,0.17942898396574916,0.0,1,4.142476122267307,0.0
2026-01-08 09:00:00,H000,9,3,0,rainy,6.039433852709228,0.175851600807107,0.07653668647301796,0,2.0282247178339188,0.33251441036424134
2026-01-08 10:00:00,H000,10,3,0,rainy,6.921343986308575,0.18572824992141038,0.14142135623730953,0,1.9139973181349685,0.6446280643974278
2026-01-08 11:00:00,H000,11,3,0,rainy,6.438515478897487,0.1816889077100717,0.18477590650225736,0,2.0001145915496696,0.8356715098866511
2026-01-08 12:00:00,H000,12,3,0,rainy,6.736087348379651,0.17853862384870592,0.2,0,1.9974921059972786,0.9372978180996225
2026-01-08 13:00:00,H000,13,3,0,rainy,6.680367573771568,0.17740802769096053,0.18477590650225736,0,1.8679492717604347,0.8046757397379293
2026-01-08 14:00:00,H000,14,3,0,rainy,6.658047210432532,0.1775071496507669,0.14142135623730953,0,2.0211627087391832,0.6427035798488789
2026-01-08 15:00:00,H000,15,3,0,rainy,6.383256376458608,0.1798492856716526,0.07653668647301798,0,2.0166132736298814,0.3555563999199264
2026-01-08 16:00:00,H000,16,3,0,rainy,5.785551053322186,0.29727730901387517,2.4492935982947065e-17,0,2.138423813136015,1.1497686831472282e-16
2026-01-08 17:00:00,H000,17,3,0,rainy,5.166125838796092,0.30226617367747727,0.0,1,4.371883812173905,0.0
2026-01-08 18:00:00,H000,18,3,0,rainy,4.933465971935332,0.29706733426560433,0.0,1,5.961900904944886,0.0
2026-01-08 19:00:00,H000,19,3,0,rainy,4.257024084958213,0.30225416137011535,0.0,1,5.600634828710146,0.0
2026-01-08 20:00:00,H000,20,3,0,rainy,3.208324579577516,0.3016300805771398,0.0,1,6.517157242405582,0.0
2026-01-08 21:00:00,H000,21,3,0,rainy,3.065475174887626,0.16171179600577948,0.0,1,5.451472615955827,0.0
2026-01-08 22:00:00,H000,22,3,0,rainy,2.693913162284198,0.15458535369800644,0.0,1,3.870071037321172,0.0
2026-01-08 23:00:00,H000,23,3,0,rainy,2.220033148887857,0.16014425483998415,0.0,1,3.3460007058258947,0.0
2026-01-09 00:00:00,H000,0,4,0,cloudy,-0.21371447620856818,0.11728705012468676,0.0,1,3.2764476196401633,0.0
2026-01-09 01:00:00,H000,1,4,0,cloudy,0.026913930457633267,0.11501543981319312,0.0,1,3.0866189140957103,0.0
2026-01-09 02:00:00,H000,2,4,0,cloudy,0.18776189205981586,0.11636695140071263,0.0,1,3.099052157810326,0.0
2026-01-09 03:00:00,H000,3,4,0,cloudy,0.6041986597084857,0.12014219601394924,0.0,1,3.1908666147311884,0.0
2026-01-09 04:00:00,H000,4,4,0,cloudy,1.3133481895653951,0.11884633336731051,0.0,1,3.2961156649336827,0.0
2026-01-09 05:00:00,H000,5,4,0,cloudy,2.7720501685657943,0.11826932439143055,0.0,1,3.6576389646281373,0.0
2026-01-09 06:00:00,H000,6,4,0,cloudy,3.685283258645717,0.17661087943602713,0.0,1,4.421359209006421,0.0
2026-01-09 07:00:00,H000,7,4,0,cloudy,4.5579301776254715,0.1843247058619737,0.0,1,4.6294026979655545,0.0
2026-01-09 08:00:00,H000,8,4,0,cloudy,4.5561857008635815,0.17760931423358856,0.0,1,4.2076379276222795,0.0
2026-01-09 09:00:00,H000,9,4,0,cloudy,6.2425233961573765,0.17939086384187103,0.15307337294603593,0,2.0704090250501683,0.6675862484606928
2026-01-09 10:00:00,H000,10,4,0,cloudy,6.772909180409731,0.17818804443985253,0.28284271247461906,0,1.9698165291767993,1.330624853567896
2026-01-09 11:00:00,H000,11,4,0,cloudy,7.059791993469798,0.17953296829382376,0.36955181300451473,0,1.943608654797682,1.6280924464336932
2026-01-09 12:00:00,H000,12,4,0,cloudy,7.511117095275304,0.18076326252990363,0.4,0,1.9225084358761544,1.835780158237631
2026-01-09 13:00:00,H000,13,4,0,cloudy,7.135095855850489,0.1787643691016326,0.36955181300451473,0,1.9631269386119743,1.743986795283121
2026-01-09 14:00:00,H000,14,4,0,cloudy,6.515283551176591,0.17870232543654113,0.28284271247461906,0,1.9517444550550502,1.2954209412235298
2026-01-09 15:00:00,H000,15,4,0,cloudy,6.187737400716704,0.1787370465575392,0.15307337294603596,0,2.016251250764462,0.7052521023133459
2026-01-09 16:00:00,H000,16,4,0,cloudy,5.384611507970693,0.3062262023959363,4.898587196589413e-17,0,2.0514362120707865,2.2047574054005407e-16
2026-01-09 17:00:00,H000,17,4,0,cloudy,4.660326335280395,0.2990219294034965,0.0,1,4.458656616391966,0.0
2026-01-09 18:00:00,H000,18,4,0,cloudy,3.794939801675359,0.29877577388093535,0.0,1,6.446795466014831,0.0
2026-01-09 19:00:00,H000,19,4,0,cloudy,1.8587249652481077,0.2969757410672478,0.0,1,6.612917896560641,0.0
